Date,Cobalt,Molybdenum Oxide,Zinc,tin,Nickel
2018-10-04,27.956713032581458,11.900680091533182,1.1407596491228076,8.670164265350877,5.712350175438597
2018-10-05,27.89634085213033,11.901844393592679,1.1464780701754393,8.67222673245614,5.710631859649123
2018-10-06,27.8359686716792,11.903008695652176,1.1521964912280709,8.674289199561404,5.70891354385965
2018-10-07,27.775596491228075,11.904172997711672,1.1558785964912288,8.676351666666667,5.707195228070176
2018-10-08,27.715224310776946,11.905337299771169,1.1595607017543865,8.67841413377193,5.7054769122807025
2018-10-09,27.654852130325818,11.906501601830666,1.1632428070175445,8.680476600877194,5.7037585964912285
2018-10-10,27.594479949874692,11.907665903890162,1.1669249122807024,8.682539067982457,5.7020402807017545
2018-10-11,27.534107769423564,11.90883020594966,1.1706070175438603,8.684601535087719,5.700321964912281
2018-10-12,27.47373558897244,11.909994508009156,1.1742891228070182,8.686664002192982,5.698603649122807
2018-10-13,27.41336340852131,11.911158810068653,1.177971228070176,8.688726469298246,5.696885333333334
2018-10-14,27.35299122807018,11.91232311212815,1.1816533333333339,8.690788936403509,5.69516701754386
2018-10-15,27.292619047619056,11.913487414187646,1.1853354385964918,8.692851403508772,5.693448701754386
2018-10-16,27.232246867167927,11.91465171624714,1.1890175438596495,8.694913870614036,5.691730385964913
2018-10-17,27.171874686716798,11.915816018306638,1.1926996491228075,8.696976337719299,5.690012070175439
2018-10-18,27.111502506265673,11.916980320366134,1.1963817543859654,8.699038804824562,5.688293754385966
2018-10-19,27.051130325814544,11.91814462242563,1.2000638596491233,8.701101271929826,5.686575438596492
2018-10-20,26.99075814536342,11.919308924485128,1.2037459649122813,8.703163739035087,5.673717293233084
2018-10-21,26.93038596491229,11.920473226544624,1.207428070175439,8.70522620614035,5.660859147869675
2018-10-22,27.04674686716793,11.921637528604121,1.211110175438597,8.707288673245614,5.648001002506267
2018-10-23,27.16310776942357,11.922801830663618,1.2108521491228075,8.709351140350877,5.635142857142858
2018-10-24,27.279468671679208,11.923966132723114,1.2105941228070178,8.71141360745614,5.62228471177945
2018-10-25,27.395829573934844,11.925130434782611,1.2103360964912284,8.713476074561404,5.609426566416041
2018-10-26,27.512190476190483,11.926294736842108,1.210078070175439,8.715538541666668,5.596568421052633
2018-10-27,27.628551378446122,11.927459038901604,1.2098200438596496,8.71760100877193,5.583710275689224
2018-10-28,27.74491228070176,11.928623340961101,1.2095620175438602,8.719663475877192,5.570852130325816
2018-10-29,27.541280701754392,11.929787643020596,1.2093039912280705,8.721725942982456,5.557993984962407
2018-10-30,27.337649122807026,11.930951945080093,1.2090459649122811,8.72378841008772,5.545135839598999
2018-10-31,27.134017543859656,11.93211624713959,1.2087879385964917,8.725850877192983,5.5322776942355905
